scenario_id,cohort,nature,arm,participants,assets,requested_notional,crossed_notional,cross_rate,residual_notional,dust_residual_notional,external_order_count,external_notional_executed,unfilled_notional,deferred_notional,cancelled_notional,est_external_cost_usd,est_external_cost_bps,provider_fee_usd,cost_extrapolated_orders,bilateral_crossed_notional,venue0_crossed_notional,multi_party_uplift,multi_party_uplift_pct,complementarity,solver_latency_ms,reference_matcher_parity,allocation_error_before_bps,allocation_error_after_bps,status,residual_decisions
"SIZE_SKEW-010","SIZE_SKEW","natural/randomized","VENUE0_CROSSING",10,9,1047996.9803170002,36971.25995800001,0.03527802145652831,1011025.7203590005,0.14013800000042842,33,1011025.5802210006,0,0,0,1466.3338544556407,15,0,7,29640.32,36971.25995800001,7330.93995800001,0.24732998692321845,0.05319748439841534,2,"LP_PASS",9897,9547,"PARTIAL_CROSS","MARKET:33"
"SIZE_SKEW-010","SIZE_SKEW","natural/randomized","VENUE0_FULL",10,9,1047996.9803170002,36971.25995800001,0.03527802145652831,1011025.7203590005,0.14013800000042842,33,1011025.5802210006,0,0,0,903.1734459162432,9,525.2748540291615,7,29640.32,36971.25995800001,7330.93995800001,0.24732998692321845,0.05319748439841534,2,"LP_PASS",9897,9547,"PARTIAL_CROSS","LIMIT:14 EXECUTE_NOW:19"
"SIZE_SKEW-011","SIZE_SKEW","natural/randomized","MARKET_ONLY",8,9,757599.2680889999,0,0,757599.2680889999,0,45,757599.2680889999,0,0,0,498.19048617439745,7,0,8,14114.84,19734.799968999996,5619.959968999996,0.3981596652176005,0.04736559820406857,0,"n/a",7238,"","MARKET_ONLY","MARKET:45"
"SIZE_SKEW-011","SIZE_SKEW","natural/randomized","BILATERAL_ONLY",8,9,757599.2680889999,14114.84,0.01863101060749948,743484.4280889999,0.04786599999997776,37,743484.380223,0,0,0,480.81222577344215,6,0,7,14114.84,19734.799968999996,5619.959968999996,0.3981596652176005,0.04736559820406857,0.74,"n/a",7238,7103,"CROSSED_BILATERAL","MARKET:37"
"SIZE_SKEW-011","SIZE_SKEW","natural/randomized","VENUE0_CROSSING",8,9,757599.2680889999,19734.799968999996,0.026049127553647036,737864.4681199997,0.07457300000034195,31,737864.3935469999,0,0,0,468.2933451485202,6,0,6,14114.84,19734.799968999996,5619.959968999996,0.3981596652176005,0.04736559820406857,1,"LP_PASS",7238,7049,"PARTIAL_CROSS","MARKET:31"
"SIZE_SKEW-011","SIZE_SKEW","natural/randomized","VENUE0_FULL",8,9,757599.2680889999,19734.799968999996,0.026049127553647036,737864.4681199997,0.07457300000034195,31,737864.3935469999,0,0,0,175.8136691062948,2,78.45937988102652,6,14114.84,19734.799968999996,5619.959968999996,0.3981596652176005,0.04736559820406857,1,"LP_PASS",7238,7049,"PARTIAL_CROSS","EXECUTE_NOW:20 LIMIT:11"
"SIZE_SKEW-012","SIZE_SKEW","natural/randomized","MARKET_ONLY",10,9,1070154.964408,0,0,1070154.964408,0,51,1070154.964408,0,0,0,714.7924014430672,7,0,7,35306.16,48217.619963,12911.459962999994,0.3656999221382329,0.05865786833472802,0,"n/a",9862,"","MARKET_ONLY","MARKET:51"
"SIZE_SKEW-012","SIZE_SKEW","natural/randomized","BILATERAL_ONLY",10,9,1070154.964408,35306.16,0.03299163315056063,1034848.8044080001,0.06654299999965474,34,1034848.737865,0,0,0,682.1492730702925,7,0,5,35306.16,48217.619963,12911.459962999994,0.3656999221382329,0.05865786833472802,1.86,"n/a",9862,9536,"CROSSED_BILATERAL","MARKET:34"
"SIZE_SKEW-012","SIZE_SKEW","natural/randomized","VENUE0_CROSSING",10,9,1070154.964408,48217.619963,0.045056670824933795,1021937.3444450003,0.09279899999976227,32,1021937.2516460002,0,0,0,669.9536040527078,7,0,5,35306.16,48217.619963,12911.459962999994,0.3656999221382329,0.05865786833472802,2,"LP_PASS",9862,9417,"PARTIAL_CROSS","MARKET:32"
"SIZE_SKEW-012","SIZE_SKEW","natural/randomized","VENUE0_FULL",10,9,1070154.964408,48217.619963,0.045056670824933795,1021937.3444450003,0.09279899999976227,32,1021937.2516460002,0,0,0,586.2152726754676,6,231.7778990430401,5,35306.16,48217.619963,12911.459962999994,0.3656999221382329,0.05865786833472802,2,"LP_PASS",9862,9417,"PARTIAL_CROSS","LIMIT:13 EXECUTE_NOW:19"
"SIZE_SKEW-013","SIZE_SKEW","natural/randomized","MARKET_ONLY",9,9,989054.1520149999,0,0,989054.1520149999,0,56,989054.1520149999,0,0,0,622.5037008308266,6,0,6,28846.240000000013,33147.719956,4301.479955999988,0.1491175264436539,0.03890655714007498,0,"n/a",9240,"","MARKET_ONLY","MARKET:56"
"SIZE_SKEW-013","SIZE_SKEW","natural/randomized","BILATERAL_ONLY",9,9,989054.1520149999,28846.240000000013,0.029165480920565947,960207.9120149999,0.12036099999969685,35,960207.791654,0,0,0,594.3852680762952,6,0,6,28846.240000000013,33147.719956,4301.479955999988,0.1491175264436539,0.03890655714007498,1.11,"n/a",9240,8970,"CROSSED_BILATERAL","MARKET:35"
"SIZE_SKEW-013","SIZE_SKEW","natural/randomized","VENUE0_CROSSING",9,9,989054.1520149999,33147.719956,0.033514565292980324,955906.4320589997,0.152584000000355,30,955906.2794749998,0,0,0,593.8527282175304,6,0,6,28846.240000000013,33147.719956,4301.479955999988,0.1491175264436539,0.03890655714007498,2,"LP_PASS",9240,8930,"PARTIAL_CROSS","MARKET:30"
"SIZE_SKEW-013","SIZE_SKEW","natural/randomized","VENUE0_FULL",9,9,989054.1520149999,33147.719956,0.033514565292980324,955906.4320589997,0.152584000000355,30,955906.2794749998,0,0,0,556.345713067413,6,-99.43512672669685,6,28846.240000000013,33147.719956,4301.479955999988,0.1491175264436539,0.03890655714007498,2,"LP_PASS",9240,8930,"PARTIAL_CROSS","EXECUTE_NOW:24 LIMIT:6"
"SIZE_SKEW-014","SIZE_SKEW","natural/randomized","MARKET_ONLY",6,9,580173.6397769998,0,0,580173.6397769998,0,29,580173.6397769998,0,0,0,1190.9222546421283,21,0,5,6654.12,10995.919983,4341.799983,0.6524979986835224,0.02524358016615392,0,"n/a",5665,"","MARKET_ONLY","MARKET:29"
"SIZE_SKEW-014","SIZE_SKEW","natural/randomized","BILATERAL_ONLY",6,9,580173.6397769998,6654.12,0.011469187056753613,573519.5197769997,0.03972400000004761,23,573519.4800529999,0,0,0,1185.2641598336036,21,0,5,6654.12,10995.919983,4341.799983,0.6524979986835224,0.02524358016615392,0.54,"n/a",5665,5600,"CROSSED_BILATERAL","MARKET:23"
"SIZE_SKEW-014","SIZE_SKEW","natural/randomized","VENUE0_CROSSING",6,9,580173.6397769998,10995.919983,0.018952808657812306,569177.7197939998,0.04703100000013993,22,569177.6727629999,0,0,0,1179.31313890945,21,0,5,6654.12,10995.919983,4341.799983,0.6524979986835224,0.02524358016615392,1,"EXACT_PASS",5665,5557,"PARTIAL_CROSS","MARKET:22"
"SIZE_SKEW-014","SIZE_SKEW","natural/randomized","VENUE0_FULL",6,9,580173.6397769998,10995.919983,0.018952808657812306,569177.7197939998,0.04703100000013993,22,569177.6727629999,0,0,0,552.8985197850694,10,530.379118470809,5,6654.12,10995.919983,4341.799983,0.6524979986835224,0.02524358016615392,1,"EXACT_PASS",5665,5557,"PARTIAL_CROSS","EXECUTE_NOW:10 LIMIT:12"
"SIZE_SKEW-015","SIZE_SKEW","natural/randomized","MARKET_ONLY",7,9,617128.9259280001,0,0,617128.9259280001,0,42,617128.9259280001,0,0,0,852.4751660900699,14,0,5,20005.640000000003,24031.499966,4025.8599659999963,0.2012362496775907,0.04408059596800328,0,"n/a",5812,"","MARKET_ONLY","MARKET:42"
"SIZE_SKEW-015","SIZE_SKEW","natural/randomized","BILATERAL_ONLY",7,9,617128.9259280001,20005.640000000003,0.03241727807510686,597123.2859280001,0.06026399999964838,28,597123.2256640003,0,0,0,833.6668492636674,14,0,5,20005.640000000003,24031.499966,4025.8599659999963,0.2012362496775907,0.04408059596800328,0.82,"n/a",5812,5624,"CROSSED_BILATERAL","MARKET:28"
"SIZE_SKEW-015","SIZE_SKEW","natural/randomized","VENUE0_CROSSING",7,9,617128.9259280001,24031.499966,0.03894080953969695,593097.4259620002,0.08225000000001614,24,593097.3437120001,0,0,0,828.5395302601011,14,0,5,20005.640000000003,24031.499966,4025.8599659999963,0.2012362496775907,0.04408059596800328,1,"LP_PASS",5812,5586,"PARTIAL_CROSS","MARKET:24"
"SIZE_SKEW-015","SIZE_SKEW","natural/randomized","VENUE0_FULL",7,9,617128.9259280001,24031.499966,0.03894080953969695,593097.4259620002,0.08225000000001614,24,593097.3437120001,0,0,0,568.439602281619,10,265.8466281685094,5,20005.640000000003,24031.499966,4025.8599659999963,0.2012362496775907,0.04408059596800328,1,"LP_PASS",5812,5586,"PARTIAL_CROSS","LIMIT:10 EXECUTE_NOW:14"
"SIZE_SKEW-016","SIZE_SKEW","natural/randomized","MARKET_ONLY",10,9,720780.978196,0,0,720780.978196,0,55,720780.978196,0,0,0,1239.0754231472692,17,0,6,34245.68,45720.999957,11475.319957,0.33508810328777233,0.06395206366484522,0,"n/a",6648,"","MARKET_ONLY","MARKET:55"
"SIZE_SKEW-016","SIZE_SKEW","natural/randomized","BILATERAL_ONLY",10,9,720780.978196,34245.68,0.04751190866011959,686535.2981959999,0.10808799999974639,37,686535.190108,0,0,0,1210.5341073068448,18,0,5,34245.68,45720.999957,11475.319957,0.33508810328777233,0.06395206366484522,1.1,"n/a",6648,6331,"CROSSED_BILATERAL","MARKET:37"
"SIZE_SKEW-016","SIZE_SKEW","natural/randomized","VENUE0_CROSSING",10,9,720780.978196,45720.999957,0.06343258401662094,675059.978239,0.15730300000035058,29,675059.820936,0,0,0,1202.532147187407,18,0,5,34245.68,45720.999957,11475.319957,0.33508810328777233,0.06395206366484522,2,"LP_PASS",6648,6226,"PARTIAL_CROSS","MARKET:29"
"SIZE_SKEW-016","SIZE_SKEW","natural/randomized","VENUE0_FULL",10,9,720780.978196,45720.999957,0.06343258401662094,675059.978239,0.15730300000035058,29,675059.820936,0,0,0,517.3262764712711,8,442.9946128798772,5,34245.68,45720.999957,11475.319957,0.33508810328777233,0.06395206366484522,2,"LP_PASS",6648,6226,"PARTIAL_CROSS","EXECUTE_NOW:16 LIMIT:13"
"SIZE_SKEW-017","SIZE_SKEW","natural/randomized","MARKET_ONLY",6,9,666334.8847750002,0,0,666334.8847750002,0,31,666334.8847750002,0,0,0,1370.8290718465655,21,0,6,6134.120000000001,6608.039977,473.91997699999956,0.0772596520772335,0.015560990119106879,0,"n/a",6516,"","MARKET_ONLY","MARKET:31"
"SIZE_SKEW-017","SIZE_SKEW","natural/randomized","BILATERAL_ONLY",6,9,666334.8847750002,6134.120000000001,0.009205761457425864,660200.764775,0.05270799999978948,23,660200.712067,0,0,0,1363.1985327575262,21,0,6,6134.120000000001,6608.039977,473.91997699999956,0.0772596520772335,0.015560990119106879,0.62,"n/a",6516,6455,"CROSSED_BILATERAL","MARKET:23"
"SIZE_SKEW-017","SIZE_SKEW","natural/randomized","VENUE0_CROSSING",6,9,666334.8847750002,6608.039977,0.009916995384732593,659726.8447980004,0.05411600000002181,21,659726.7906820002,0,0,0,1361.5580617448215,21,0,6,6134.120000000001,6608.039977,473.91997699999956,0.0772596520772335,0.015560990119106879,1,"EXACT_PASS",6516,6451,"PARTIAL_CROSS","MARKET:21"
"SIZE_SKEW-017","SIZE_SKEW","natural/randomized","VENUE0_FULL",6,9,666334.8847750002,6608.039977,0.009916995384732593,659726.8447980004,0.05411600000002181,21,659726.7906820002,0,0,0,595.5880165391445,9,524.3168381062399,6,6134.120000000001,6608.039977,473.91997699999956,0.0772596520772335,0.015560990119106879,1,"EXACT_PASS",6516,6451,"PARTIAL_CROSS","EXECUTE_NOW:13 LIMIT:8"
"SIZE_SKEW-018","SIZE_SKEW","natural/randomized","MARKET_ONLY",5,9,959399.3713690001,0,0,959399.3713690001,0,31,959399.3713690001,0,0,0,552.5066271357387,6,0,4,4722.440000000001,5540.519979000001,818.0799789999992,0.17323247706693976,0.008995037213424264,0,"n/a",9376,"","MARKET_ONLY","MARKET:31"
"SIZE_SKEW-018","SIZE_SKEW","natural/randomized","BILATERAL_ONLY",5,9,959399.3713690001,4722.440000000001,0.004922287986557036,954676.9313689998,0.036350999999939404,23,954676.8950179998,0,0,0,549.660728188448,6,0,4,4722.440000000001,5540.519979000001,818.0799789999992,0.17323247706693976,0.008995037213424264,0.55,"n/a",9376,9329,"CROSSED_BILATERAL","MARKET:23"
"SIZE_SKEW-018","SIZE_SKEW","natural/randomized","VENUE0_CROSSING",5,9,959399.3713690001,5540.519979000001,0.005774988127305151,953858.85139,0.05042800000002501,21,953858.8009619999,0,0,0,547.8009391633937,6,0,4,4722.440000000001,5540.519979000001,818.0799789999992,0.17323247706693976,0.008995037213424264,1,"EXACT_PASS",9376,9321,"PARTIAL_CROSS","MARKET:21"
"SIZE_SKEW-018","SIZE_SKEW","natural/randomized","VENUE0_FULL",5,9,959399.3713690001,5540.519979000001,0.005774988127305151,953858.85139,0.05042800000002501,21,953858.8009619999,0,0,0,334.2241344132837,4,257.3466656374226,4,4722.440000000001,5540.519979000001,818.0799789999992,0.17323247706693976,0.008995037213424264,1,"EXACT_PASS",9376,9321,"PARTIAL_CROSS","EXECUTE_NOW:14 LIMIT:7"
"SIZE_SKEW-019","SIZE_SKEW","natural/randomized","MARKET_ONLY",4,9,716850.6849600002,0,0,716850.6849600002,0,23,716850.6849600002,0,0,0,644.41466557792,9,0,5,11350.28,13271.419991,1921.139991,0.16925925977156508,0.02774400096598883,0,"n/a",6994,"","MARKET_ONLY","MARKET:23"
"SIZE_SKEW-019","SIZE_SKEW","natural/randomized","BILATERAL_ONLY",4,9,716850.6849600002,11350.28,0.015833534427930885,705500.4049600002,0.003918999999768857,22,705500.4010410002,0,0,0,639.2830334428941,9,0,5,11350.28,13271.419991,1921.139991,0.16925925977156508,0.02774400096598883,0.32,"n/a",6994,6883,"CROSSED_BILATERAL","MARKET:22"
"SIZE_SKEW-019","SIZE_SKEW","natural/randomized","VENUE0_CROSSING",4,9,716850.6849600002,13271.419991,0.01851350674477006,703579.2649690001,0.013468000000074198,20,703579.2515010001,0,0,0,634.552596886274,9,0,5,11350.28,13271.419991,1921.139991,0.16925925977156508,0.02774400096598883,1,"EXACT_PASS",6994,6864,"PARTIAL_CROSS","MARKET:20"
"SIZE_SKEW-019","SIZE_SKEW","natural/randomized","VENUE0_FULL",4,9,716850.6849600002,13271.419991,0.01851350674477006,703579.2649690001,0.013468000000074198,20,703579.2515010001,0,0,0,369.4266618453245,5,255.51695343536218,5,11350.28,13271.419991,1921.139991,0.16925925977156508,0.02774400096598883,1,"EXACT_PASS",6994,6864,"PARTIAL_CROSS","EXECUTE_NOW:12 LIMIT:8"
"SIZE_SKEW-020","SIZE_SKEW","natural/randomized","MARKET_ONLY",9,9,611593.4554699998,0,0,611593.4554699998,0,52,611593.4554699998,0,0,0,915.4820149768548,15,0,6,34962.19999999998,51103.03996000001,16140.839960000027,0.46166545469106735,0.10900060616699986,0,"n/a",5716,"","MARKET_ONLY","MARKET:52"
"SIZE_SKEW-020","SIZE_SKEW","natural/randomized","BILATERAL_ONLY",9,9,611593.4554699998,34962.19999999998,0.05716575232665315,576631.25547,0.08551199999991255,35,576631.169958,0,0,0,879.0648016331444,15,0,6,34962.19999999998,51103.03996000001,16140.839960000027,0.46166545469106735,0.10900060616699986,1.05,"n/a",5716,5390,"CROSSED_BILATERAL","MARKET:35"
"SIZE_SKEW-020","SIZE_SKEW","natural/randomized","VENUE0_CROSSING",9,9,611593.4554699998,51103.03996000001,0.08355720536729443,560490.4155099997,0.12539499999954273,27,560490.290115,0,0,0,864.1212021616577,15,0,6,34962.19999999998,51103.03996000001,16140.839960000027,0.46166545469106735,0.10900060616699986,2,"LP_PASS",5716,5238,"PARTIAL_CROSS","MARKET:27"
"SIZE_SKEW-020","SIZE_SKEW","natural/randomized","VENUE0_FULL",9,9,611593.4554699998,51103.03996000001,0.08355720536729443,560490.4155099997,0.12539499999954273,26,560487.439867,0,2.850248,0,456.82879023537174,8,427.2210498627645,6,34962.19999999998,51103.03996000001,16140.839960000027,0.46166545469106735,0.10900060616699986,2,"LP_PASS",5716,5238,"PARTIAL_CROSS","EXECUTE_NOW:18 LIMIT:8 AGGREGATE:1"
"SIZE_SKEW-021","SIZE_SKEW","natural/randomized","MARKET_ONLY",10,9,1012841.3325670003,0,0,1012841.3325670003,0,64,1012841.3325670003,0,0,0,1048.3805884484084,10,0,5,21970.799999999996,29515.89995,7545.099950000003,0.3434148938591223,0.032674002003972163,0,"n/a",9635,"","MARKET_ONLY","MARKET:64"
"SIZE_SKEW-021","SIZE_SKEW","natural/randomized","BILATERAL_ONLY",10,9,1012841.3325670003,21970.799999999996,0.021692242697398615,990870.5325669998,0.16786100000008908,38,990870.3647059998,0,0,0,1028.8841022751094,10,0,4,21970.799999999996,29515.89995,7545.099950000003,0.3434148938591223,0.032674002003972163,1.62,"n/a",9635,9426,"CROSSED_BILATERAL","MARKET:38"
"SIZE_SKEW-021","SIZE_SKEW","natural/randomized","VENUE0_CROSSING",10,9,1012841.3325670003,29515.89995,0.029141681920892084,983325.4326170002,0.15143900000020594,34,983325.281178,0,0,0,1019.9570371369152,10,0,4,21970.799999999996,29515.89995,7545.099950000003,0.3434148938591223,0.032674002003972163,2,"LP_PASS",9635,9354,"PARTIAL_CROSS","MARKET:34"
"SIZE_SKEW-021","SIZE_SKEW","natural/randomized","VENUE0_FULL",10,9,1012841.3325670003,29515.89995,0.029141681920892084,983325.4326170002,0.15143900000020594,34,983325.281178,0,0,0,819.4876899180773,8,102.70773914102081,4,21970.799999999996,29515.89995,7545.099950000003,0.3434148938591223,0.032674002003972163,2,"LP_PASS",9635,9354,"PARTIAL_CROSS","EXECUTE_NOW:27 LIMIT:7"
"SIZE_SKEW-022","SIZE_SKEW","natural/randomized","MARKET_ONLY",8,9,1010202.9510409997,0,0,1010202.9510409997,0,39,1010202.9510409997,0,0,0,1021.3028022483838,10,0,5,13332.400000000005,21028.699967,7696.299966999995,0.5772629059284144,0.02249691539168512,0,"n/a",9672,"","MARKET_ONLY","MARKET:39"
"SIZE_SKEW-022","SIZE_SKEW","natural/randomized","BILATERAL_ONLY",8,9,1010202.9510409997,13332.400000000005,0.013197744063468788,996870.5510409995,0.04910199999989828,28,996870.5019389997,0,0,0,1009.6695015920478,10,0,5,13332.400000000005,21028.699967,7696.299966999995,0.5772629059284144,0.02249691539168512,0.71,"n/a",9672,9544,"CROSSED_BILATERAL","MARKET:28"
"SIZE_SKEW-022","SIZE_SKEW","natural/randomized","VENUE0_CROSSING",8,9,1010202.9510409997,21028.699967,0.02081631215324626,989174.2510739999,0.0709899999999486,21,989174.1800840001,0,0,0,1001.2299785367818,10,0,5,13332.400000000005,21028.699967,7696.299966999995,0.5772629059284144,0.02249691539168512,1,"LP_PASS",9672,9470,"PARTIAL_CROSS","MARKET:21"
"SIZE_SKEW-022","SIZE_SKEW","natural/randomized","VENUE0_FULL",8,9,1010202.9510409997,21028.699967,0.02081631215324626,989174.2510739999,0.0709899999999486,21,989174.1800840001,0,0,0,773.5937754289511,8,496.04535904772337,5,13332.400000000005,21028.699967,7696.299966999995,0.5772629059284144,0.02249691539168512,1,"LP_PASS",9672,9470,"PARTIAL_CROSS","LIMIT:7 EXECUTE_NOW:14"
"SIZE_SKEW-023","SIZE_SKEW","natural/randomized","MARKET_ONLY",10,9,473947.77579099993,0,0,473947.77579099993,0,56,473947.77579099993,0,0,0,437.70900433859646,9,0,6,15674.359999999997,35116.159962,19441.799962,1.2403568606309925,0.08673024216095619,0,"n/a",4439,"","MARKET_ONLY","MARKET:56"
"SIZE_SKEW-023","SIZE_SKEW","natural/randomized","BILATERAL_ONLY",10,9,473947.77579099993,15674.359999999997,0.033071913828143014,458273.41579100006,0.06073399999996454,41,458273.355057,0,0,0,420.73352306594956,9,0,5,15674.359999999997,35116.159962,19441.799962,1.2403568606309925,0.08673024216095619,1.42,"n/a",4439,4292,"CROSSED_BILATERAL","MARKET:41"
"SIZE_SKEW-023","SIZE_SKEW","natural/randomized","VENUE0_CROSSING",10,9,473947.77579099993,35116.159962,0.0740928890390772,438831.61582899996,0.11873400000031076,35,438831.49709499994,0,0,0,402.8487371337424,9,0,4,15674.359999999997,35116.159962,19441.799962,1.2403568606309925,0.08673024216095619,3,"LP_PASS",4439,4110,"PARTIAL_CROSS","MARKET:35"
"SIZE_SKEW-023","SIZE_SKEW","natural/randomized","VENUE0_FULL",10,9,473947.77579099993,35116.159962,0.0740928890390772,438831.61582899996,0.11873400000031076,35,438831.49709499994,0,0,0,315.763286888336,7,225.0837545269768,4,15674.359999999997,35116.159962,19441.799962,1.2403568606309925,0.08673024216095619,3,"LP_PASS",4439,4110,"PARTIAL_CROSS","EXECUTE_NOW:24 LIMIT:11"
"SIZE_SKEW-024","SIZE_SKEW","natural/randomized","MARKET_ONLY",8,9,794708.9480849999,0,0,794708.9480849999,0,50,794708.9480849999,0,0,0,1022.8508281984638,13,0,4,37980.880000000005,44399.279964,6418.3999639999965,0.16899029100958154,0.06972741659638791,0,"n/a",7405,"","MARKET_ONLY","MARKET:50"
"SIZE_SKEW-024","SIZE_SKEW","natural/randomized","BILATERAL_ONLY",8,9,794708.9480849999,37980.880000000005,0.0477921886893586,756728.068085,0.07194700000027865,36,756727.996138,0,0,0,978.6632331603753,13,0,4,37980.880000000005,44399.279964,6418.3999639999965,0.16899029100958154,0.06972741659638791,0.89,"n/a",7405,7051,"CROSSED_BILATERAL","MARKET:36"
"SIZE_SKEW-024","SIZE_SKEW","natural/randomized","VENUE0_CROSSING",8,9,794708.9480849999,44399.279964,0.05586860456395814,750309.668121,0.08913100000010132,31,750309.5789900002,0,0,0,970.9869789513233,13,0,4,37980.880000000005,44399.279964,6418.3999639999965,0.16899029100958154,0.06972741659638791,2,"LP_PASS",7405,6991,"PARTIAL_CROSS","MARKET:31"
"SIZE_SKEW-024","SIZE_SKEW","natural/randomized","VENUE0_FULL",8,9,794708.9480849999,44399.279964,0.05586860456395814,750309.668121,0.08913100000010132,30,750308.2234970002,0,1.355493,0,716.3361113199655,10,189.7186267432302,4,37980.880000000005,44399.279964,6418.3999639999965,0.16899029100958154,0.06972741659638791,2,"LP_PASS",7405,6991,"PARTIAL_CROSS","LIMIT:14 EXECUTE_NOW:16 AGGREGATE:1"
"SIZE_SKEW-025","SIZE_SKEW","natural/randomized","MARKET_ONLY",6,9,849818.6992260001,0,0,849818.6992260001,0,37,849818.6992260001,0,0,0,1231.0032751806928,14,0,8,3255.76,3678.439985000002,422.6799850000016,0.1298252896405145,0.038195281444810686,0,"n/a",7948,"","MARKET_ONLY","MARKET:37"
"SIZE_SKEW-025","SIZE_SKEW","natural/randomized","BILATERAL_ONLY",6,9,849818.6992260001,3255.76,0.0038311230418503254,846562.9392260005,0.022604999999984443,34,846562.9166210004,0,0,0,1229.3801469822617,15,0,8,3255.76,3678.439985000002,422.6799850000016,0.1298252896405145,0.038195281444810686,0.88,"n/a",7948,7918,"CROSSED_BILATERAL","MARKET:34"
"SIZE_SKEW-025","SIZE_SKEW","natural/randomized","VENUE0_CROSSING",6,9,849818.6992260001,3678.439985000002,0.004328499700406992,846140.259241,0.01904599999994616,34,846140.2401950001,0,0,0,1228.9658917693555,15,0,8,3255.76,3678.439985000002,422.6799850000016,0.1298252896405145,0.038195281444810686,1,"EXACT_PASS",7948,7914,"PARTIAL_CROSS","MARKET:34"
"SIZE_SKEW-025","SIZE_SKEW","natural/randomized","VENUE0_FULL",6,9,849818.6992260001,3678.439985000002,0.004328499700406992,846140.259241,0.01904599999994616,34,846140.2401950001,0,0,0,675.3550085663508,8,528.4439536085749,8,3255.76,3678.439985000002,422.6799850000016,0.1298252896405145,0.038195281444810686,1,"EXACT_PASS",7948,7914,"PARTIAL_CROSS","EXECUTE_NOW:19 LIMIT:15"
"SIZE_SKEW-026","SIZE_SKEW","natural/randomized","MARKET_ONLY",8,9,992596.032263,0,0,992596.032263,0,51,992596.032263,0,0,0,1187.3569553030795,12,0,7,34399.56,37722.639962999994,3323.0799629999965,0.09660239732717502,0.041478048103955424,0,"n/a",9448,"","MARKET_ONLY","MARKET:51"
"SIZE_SKEW-026","SIZE_SKEW","natural/randomized","BILATERAL_ONLY",8,9,992596.032263,34399.56,0.03465615303898921,958196.4722630002,0.09147500000050535,30,958196.3807880002,0,0,0,1159.998272349505,12,0,7,34399.56,37722.639962999994,3323.0799629999965,0.09660239732717502,0.041478048103955424,1.05,"n/a",9448,9120,"CROSSED_BILATERAL","MARKET:30"
"SIZE_SKEW-026","SIZE_SKEW","natural/randomized","VENUE0_CROSSING",8,9,992596.032263,37722.639962999994,0.03800402050469303,954873.3923000002,0.0712539999999251,32,954873.3210460001,0,0,0,1157.5853146077864,12,0,7,34399.56,37722.639962999994,3323.0799629999965,0.09660239732717502,0.041478048103955424,1,"LP_PASS",9448,9089,"PARTIAL_CROSS","MARKET:32"
"SIZE_SKEW-026","SIZE_SKEW","natural/randomized","VENUE0_FULL",8,9,992596.032263,37722.639962999994,0.03800402050469303,954873.3923000002,0.0712539999999251,32,954873.3210460001,0,0,0,854.4887193753962,9,416.0560211631576,7,34399.56,37722.639962999994,3323.0799629999965,0.09660239732717502,0.041478048103955424,1,"LP_PASS",9448,9089,"PARTIAL_CROSS","EXECUTE_NOW:21 LIMIT:11"
"SIZE_SKEW-027","SIZE_SKEW","natural/randomized","MARKET_ONLY",7,9,847286.8101539998,0,0,847286.8101539998,0,39,847286.8101539998,0,0,0,698.377799219685,8,0,6,6168.24,12165.899975999997,5997.659975999997,0.9723454301389047,0.04303194794614245,0,"n/a",7949,"","MARKET_ONLY","MARKET:39"
"SIZE_SKEW-027","SIZE_SKEW","natural/randomized","BILATERAL_ONLY",7,9,847286.8101539998,6168.24,0.007279990584155184,841118.570154,0.04367400000002952,31,841118.5264799999,0,0,0,691.1325989946026,8,0,6,6168.24,12165.899975999997,5997.659975999997,0.9723454301389047,0.04303194794614245,0.64,"n/a",7949,7891,"CROSSED_BILATERAL","MARKET:31"
"SIZE_SKEW-027","SIZE_SKEW","natural/randomized","VENUE0_CROSSING",7,9,847286.8101539998,12165.899975999997,0.014358656160112733,835120.9101779999,0.04753600000008795,28,835120.8626419998,0,0,0,685.656109573207,8,0,6,6168.24,12165.899975999997,5997.659975999997,0.9723454301389047,0.04303194794614245,1,"LP_PASS",7949,7834,"PARTIAL_CROSS","MARKET:28"
"SIZE_SKEW-027","SIZE_SKEW","natural/randomized","VENUE0_FULL",7,9,847286.8101539998,12165.899975999997,0.014358656160112733,835120.9101779999,0.04753600000008795,28,835120.8626419998,0,0,0,514.5167346240142,6,282.1647200423129,6,6168.24,12165.899975999997,5997.659975999997,0.9723454301389047,0.04303194794614245,1,"LP_PASS",7949,7834,"PARTIAL_CROSS","LIMIT:14 EXECUTE_NOW:14"
"SIZE_SKEW-028","SIZE_SKEW","natural/randomized","MARKET_ONLY",7,9,982281.8350680001,0,0,982281.8350680001,0,39,982281.8350680001,0,0,0,1192.900750523783,12,0,7,19142.96,22379.299982,3236.3399820000013,0.16906162798229749,0.032499169786429014,0,"n/a",9309,"","MARKET_ONLY","MARKET:39"
"SIZE_SKEW-028","SIZE_SKEW","natural/randomized","BILATERAL_ONLY",7,9,982281.8350680001,19142.96,0.019488256136462906,963138.8750680002,0.03723499999977875,32,963138.8378330001,0,0,0,1181.7474098188536,12,0,7,19142.96,22379.299982,3236.3399820000013,0.16906162798229749,0.032499169786429014,0.62,"n/a",9309,9127,"CROSSED_BILATERAL","MARKET:32"
